"123800"	"1"	"Authorized"	"2021-08-17 08:16:52"	"2021-08-17T08:16:52.000000Z"	"8"	"17"	"2"	"0"	"C_ID_e4db883a9c"	"M_ID_9ce09f6c3b"	"179"	"A"	"27.34"	"0.0"	"low"	"internet"	"essential"	"42.605"	"-73.749"	"2020-02"	"2020-02-01T00:00:00.000000Z"	"563"	"dining_entertainment"	"42.609"	"-73.753"	"364.0"	"28.0"	"POINT(-73.749 42.605)"	"New York"	"New York"	"POINT(-73.753 42.609)"	"0.5524277909595758"	"New York"	"New York"	"11.13"	"940.82"	"185.401875"	"2966.43"	"27.34"	"27.34"	"27.34"	"27.34"
"36449"	"1"	"Authorized"	"2021-03-23 17:13:09"	"2021-03-23T17:13:09.000000Z"	"3"	"23"	"2"	"0"	"C_ID_025d464f9e"	"M_ID_5fe91990ca"	"332"	"A"	"226.98"	"1.0"	"low"	"news & journalism"	"standard"	"42.641"	"-73.803"	"2020-12"	"2020-12-01T00:00:00.000000Z"	"112"	"cash_back"	"41.81"	"-72.67"	"338.0"	"21.0"	"POINT(-73.803 42.641)"	"New York"	"New York"	"POINT(-72.67 41.81)"	"131.41143254407655"	"Connecticut"	"Connecticut"	"114.64"	"226.98"	"170.81"	"341.62"	"114.64"	"226.98"	"170.81"	"341.62"
"208019"	"0"	"Fraudulent"	"2021-11-21 09:20:24"	"2021-11-21T09:20:24.000000Z"	"11"	"21"	"7"	"1"	"C_ID_c87851d6cb"	"M_ID_453f9a3128"	"580"	"A"	"18.35"	"0.0"	"low"	"internet"	"essential"	"41.732"	"-72.665"	"2019-08"	"2019-08-01T00:00:00.000000Z"	"843"	"cash_back"	"42.276"	"-71.769"	"442.0"	"45.0"	"POINT(-72.665 41.732)"	"Connecticut"	"Connecticut"	"POINT(-71.769 42.276)"	"95.7125624964581"	"Massachusetts"	"Massachusetts"	"18.35"	"1077.92"	"274.54111111111115"	"2470.8700000000003"	"16.75"	"267.1"	"104.05393939393939"	"3433.7799999999997"
"209732"	"1"	"Authorized"	"2021-11-22 22:10:23"	"2021-11-22T22:10:23.000000Z"	"11"	"22"	"1"	"0"	"C_ID_49d17799ad"	"M_ID_64aae404ac"	"705"	"C"	"31.17"	"0.0"	"low"	"groceries"	"standard"	"43.242"	"-71.588"	"2021-10"	"2021-10-01T00:00:00.000000Z"	"52"	"cash_back"	"41.72"	"-73.936"	"748.0"	"26.0"	"POINT(-71.588 43.242)"	"New Hampshire"	"New Hampshire"	"POINT(-73.936 41.72)"	"256.6059949880059"	"New York"	"New York"	"31.17"	"31.17"	"31.17"	"31.17"	"31.17"	"31.17"	"31.17"	"31.17"
"88294"	"1"	"Authorized"	"2021-06-27 16:07:35"	"2021-06-27T16:07:35.000000Z"	"6"	"27"	"7"	"1"	"C_ID_3da76eaaad"	"M_ID_00a6ca8a8a"	"879"	"D"	"303.69"	"0.0"	"medium"	"gym"	"standard"	"42.273"	"-71.797"	"2021-06"	"2021-06-01T00:00:00.000000Z"	"26"	"cash_back"	"43.229"	"-71.547"	"343.0"	"41.0"	"POINT(-71.797 42.273)"	"Massachusetts"	"Massachusetts"	"POINT(-71.547 43.229)"	"108.15416138730467"	"New Hampshire"	"New Hampshire"	"303.69"	"303.69"	"303.69"	"303.69"	"-45.96"	"7063.56"	"208.90968646255988"	"566354.1599999998"
"25987"	"1"	"Authorized"	"2021-03-02 02:52:03"	"2021-03-02T02:52:03.000000Z"	"3"	"2"	"2"	"0"	"C_ID_2eed43b2b3"	"M_ID_374b90de34"	"80"	"A"	"68.1"	"0.0"	"low"	"restaurant/dining"	"standard"	"42.603"	"-73.803"	"2020-05"	"2020-05-01T00:00:00.000000Z"	"305"	"cash_back"	"43.166"	"-71.512"	"342.0"	"18.0"	"POINT(-73.803 42.603)"	"New York"	"New York"	"POINT(-71.512 43.166)"	"197.32559985240917"	"New Hampshire"	"New Hampshire"	"50.45"	"384.06"	"133.4311111111111"	"1200.8799999999999"	"68.1"	"68.1"	"68.1"	"68.1"
"117399"	"1"	"Authorized"	"2021-08-08 19:45:57"	"2021-08-08T19:45:57.000000Z"	"8"	"8"	"7"	"1"	"C_ID_ca63575e9c"	"M_ID_d2572a796b"	"683"	"C"	"40.19"	"0.0"	"low"	"gas"	"essential"	"40.477"	"-80.036"	"2020-05"	"2020-05-01T00:00:00.000000Z"	"464"	"dining_entertainment"	"43.222"	"-71.561"	"768.0"	"69.0"	"POINT(-80.036 40.477)"	"Pennsylvania"	"Pennsylvania"	"POINT(-71.561 43.222)"	"766.5395575712948"	"New Hampshire"	"New Hampshire"	"6.31"	"1607.13"	"234.88913043478263"	"10804.900000000001"	"28.27"	"40.19"	"34.23"	"68.46"
"206123"	"0"	"Fraudulent"	"2021-11-19 00:00:00"	"2021-11-19T00:00:00.000000Z"	"11"	"19"	"5"	"0"	"C_ID_9f5850db8f"	"M_ID_d0ef42bc68"	"834"	"C"	"65.69"	"0.0"	"low"	"consumer electronics"	"discretionary"	"42.637"	"-73.721"	"2021-10"	"2021-10-01T00:00:00.000000Z"	"49"	"cash_back"	"41.846"	"-71.908"	"426.0"	"30.0"	"POINT(-73.721 42.637)"	"New York"	"New York"	"POINT(-71.908 41.846)"	"173.52129625994468"	"Connecticut"	"Connecticut"	"26.37"	"148.22"	"67.425"	"269.7"	"23.17"	"65.69"	"44.43"	"88.86"
"254059"	"1"	"Authorized"	"2021-12-30 17:15:27"	"2021-12-30T17:15:27.000000Z"	"12"	"30"	"4"	"0"	"C_ID_e0eea6f839"	"M_ID_ccdb90dfab"	"307"	"D"	"66.5"	"0.0"	"low"	"entertainment"	"standard"	"42.245"	"-71.809"	"2021-12"	"2021-12-01T00:00:00.000000Z"	"29"	"cash_back"	"41.752"	"-72.649"	"679.0"	"42.0"	"POINT(-71.809 42.245)"	"Massachusetts"	"Massachusetts"	"POINT(-72.649 41.752)"	"88.55540905666427"	"Connecticut"	"Connecticut"	"66.5"	"66.5"	"66.5"	"66.5"	"66.5"	"66.5"	"66.5"	"66.5"
"240017"	"0"	"Fraudulent"	"2021-12-19 12:49:12"	"2021-12-19T12:49:12.000000Z"	"12"	"19"	"7"	"1"	"C_ID_c4058e7557"	"M_ID_b32825d6ed"	"580"	"B"	"38.41"	"1.0"	"low"	"internet"	"essential"	"41.796"	"-72.655"	"2020-11"	"2020-11-01T00:00:00.000000Z"	"413"	"cash_back"	"42.214"	"-71.84"	"830.0"	"99.0"	"POINT(-72.655 41.796)"	"Connecticut"	"Connecticut"	"POINT(-71.84 42.214)"	"81.94028005858684"	"Massachusetts"	"Massachusetts"	"32.79"	"469.97"	"130.3875"	"2086.2"	"33.92"	"54.28"	"42.20333333333333"	"126.61"
"163897"	"0"	"Fraudulent"	"2021-10-05 18:10:34"	"2021-10-05T18:10:34.000000Z"	"10"	"5"	"2"	"0"	"C_ID_a096917f01"	"M_ID_00a6ca8a8a"	"879"	"C"	"299.02"	"0.0"	"medium"	"gym"	"standard"	"42.273"	"-71.797"	"2021-08"	"2021-08-01T00:00:00.000000Z"	"65"	"dining_entertainment"	"42.243"	"-71.763"	"530.0"	"32.0"	"POINT(-71.797 42.273)"	"Massachusetts"	"Massachusetts"	"POINT(-71.763 42.243)"	"4.356085620059999"	"Massachusetts"	"Massachusetts"	"21.56"	"299.02"	"93.08"	"372.32"	"-61.23"	"12680.47"	"212.860150985378"	"1339316.0699999984"
"196922"	"1"	"Authorized"	"2021-11-10 12:00:14"	"2021-11-10T12:00:14.000000Z"	"11"	"10"	"3"	"0"	"C_ID_5466e5118b"	"M_ID_aeeeba07e5"	"195"	"A"	"26.37"	"0.0"	"low"	"gas"	"essential"	"40.415"	"-80.013"	"2020-03"	"2020-03-01T00:00:00.000000Z"	"619"	"cash_back"	"42.256"	"-71.776"	"713.0"	"49.0"	"POINT(-80.013 40.415)"	"Pennsylvania"	"Pennsylvania"	"POINT(-71.776 42.256)"	"718.8291121300635"	"Massachusetts"	"Massachusetts"	"26.37"	"1136.79"	"256.9746666666666"	"3854.619999999999"	"10.25"	"1815.12"	"301.75409090909085"	"6638.589999999999"
"132168"	"1"	"Authorized"	"2021-08-27 16:39:47"	"2021-08-27T16:39:47.000000Z"	"8"	"27"	"5"	"0"	"C_ID_f0bea1c1d7"	"M_ID_7e49c298a1"	"108"	"A"	"72.08"	"1.0"	"low"	"gas"	"essential"	"43.252"	"-71.576"	"2021-07"	"2021-07-01T00:00:00.000000Z"	"57"	"cash_back"	"42.24"	"-71.795"	"618.0"	"40.0"	"POINT(-71.576 43.252)"	"New Hampshire"	"New Hampshire"	"POINT(-71.795 42.24)"	"113.84169670632906"	"Massachusetts"	"Massachusetts"	"72.08"	"185.37"	"122.52999999999999"	"490.11999999999995"	"72.08"	"200.02"	"136.05"	"272.1"
"184488"	"1"	"Authorized"	"2021-10-28 00:00:00"	"2021-10-28T00:00:00.000000Z"	"10"	"28"	"4"	"0"	"C_ID_19d6da71df"	"M_ID_c355870ab2"	"580"	"A"	"66.5"	"0.0"	"low"	"internet"	"essential"	"41.713"	"-72.662"	"2021-02"	"2021-02-01T00:00:00.000000Z"	"269"	"cash_back"	"42.236"	"-72.513"	"768.0"	"66.0"	"POINT(-72.662 41.713)"	"Connecticut"	"Connecticut"	"POINT(-72.513 42.236)"	"59.38925380255537"	"Massachusetts"	"Massachusetts"	"7.95"	"392.48"	"154.62"	"927.72"	"10.33"	"4014.38"	"160.56682926829268"	"26332.96"
"180545"	"1"	"Authorized"	"2021-10-23 17:46:25"	"2021-10-23T17:46:25.000000Z"	"10"	"23"	"6"	"1"	"C_ID_7def48965f"	"M_ID_f441a58706"	"299"	"D"	"130.69"	"0.0"	"medium"	"luxury goods"	"discretionary"	"43.249"	"-71.578"	"2021-06"	"2021-06-01T00:00:00.000000Z"	"144"	"dining_entertainment"	"43.211"	"-71.518"	"462.0"	"69.0"	"POINT(-71.578 43.249)"	"New Hampshire"	"New Hampshire"	"POINT(-71.518 43.211)"	"6.448273584992047"	"New Hampshire"	"New Hampshire"	"36.76"	"451.66"	"206.37"	"619.11"	"16.22"	"131.43"	"57.52111111111112"	"517.69"
"14300"	"0"	"Fraudulent"	"2021-02-03 22:57:45"	"2021-02-03T22:57:45.000000Z"	"2"	"3"	"3"	"0"	"C_ID_4cfc193ae5"	"M_ID_5e9b07cf64"	"119"	"C"	"1188.36"	"1.0"	"low"	"insurance"	"standard"	"40.945"	"-77.716"	"2020-12"	"2020-12-01T00:00:00.000000Z"	"64"	"dining_entertainment"	"43.181"	"-71.534"	"697.0"	"23.0"	"POINT(-77.716 40.945)"	"Pennsylvania"	"Pennsylvania"	"POINT(-71.534 43.181)"	"568.5680443496339"	"New Hampshire"	"New Hampshire"	"323.27"	"1188.36"	"755.8149999999999"	"1511.6299999999999"	"1188.36"	"1188.36"	"1188.36"	"1188.36"
"181850"	"1"	"Authorized"	"2021-10-25 12:04:44"	"2021-10-25T12:04:44.000000Z"	"10"	"25"	"1"	"0"	"C_ID_ce28761f14"	"M_ID_9cb9cf6773"	"179"	"A"	"64.57"	"0.0"	"low"	"internet"	"essential"	"42.655"	"-73.764"	"2020-11"	"2020-11-01T00:00:00.000000Z"	"358"	"cash_back"	"42.26"	"-71.852"	"355.0"	"25.0"	"POINT(-73.764 42.655)"	"New York"	"New York"	"POINT(-71.852 42.26)"	"163.27270931140765"	"Massachusetts"	"Massachusetts"	"62.8"	"613.35"	"200.88"	"803.52"	"62.8"	"64.57"	"63.684999999999995"	"127.36999999999999"
"68322"	"1"	"Authorized"	"2021-05-25 17:00:23"	"2021-05-25T17:00:23.000000Z"	"5"	"25"	"2"	"0"	"C_ID_b306b7d34b"	"M_ID_5515b60ae1"	"179"	"B"	"376.6"	"0.0"	"medium"	"internet"	"essential"	"43.174"	"-71.511"	"2020-07"	"2020-07-01T00:00:00.000000Z"	"328"	"travel"	"41.727"	"-73.928"	"711.0"	"23.0"	"POINT(-71.511 43.174)"	"New Hampshire"	"New Hampshire"	"POINT(-73.928 41.727)"	"255.65589255168425"	"New York"	"New York"	"2.56"	"1612.43"	"215.3164516129033"	"6674.810000000002"	"2.56"	"376.6"	"84.297"	"842.97"
"226344"	"1"	"Authorized"	"2021-12-07 21:17:59"	"2021-12-07T21:17:59.000000Z"	"12"	"7"	"2"	"0"	"C_ID_6051e33084"	"M_ID_ae0de9385a"	"198"	"D"	"610.52"	"0.0"	"high"	"insurance"	"standard"	"41.778"	"-72.672"	"2020-06"	"2020-06-01T00:00:00.000000Z"	"554"	"dining_entertainment"	"41.695"	"-73.944"	"495.0"	"44.0"	"POINT(-72.672 41.778)"	"Connecticut"	"Connecticut"	"POINT(-73.944 41.695)"	"106.21962207756307"	"New York"	"New York"	"29.6"	"1109.29"	"214.1555555555555"	"3854.7999999999993"	"25.64"	"1216.25"	"509.75507936507927"	"32114.569999999992"
"83510"	"0"	"Fraudulent"	"2021-06-19 10:52:26"	"2021-06-19T10:52:26.000000Z"	"6"	"19"	"6"	"1"	"C_ID_c3ef5fbf8f"	"M_ID_036120da01"	"683"	"D"	"295.99"	"0.0"	"medium"	"gas"	"essential"	"42.598"	"-73.802"	"2020-02"	"2020-02-01T00:00:00.000000Z"	"504"	"cash_back"	"41.756"	"-72.682"	"310.0"	"43.0"	"POINT(-73.802 42.598)"	"New York"	"New York"	"POINT(-72.682 41.756)"	"131.56497096762158"	"Connecticut"	"Connecticut"	"295.99"	"497.59"	"380.10999999999996"	"1520.4399999999998"	"15.14"	"530.53"	"115.40066666666665"	"1731.0099999999998"
"189142"	"1"	"Authorized"	"2021-11-01 22:42:23"	"2021-11-01T22:42:23.000000Z"	"11"	"1"	"1"	"0"	"C_ID_3b4be347d6"	"M_ID_59764e8cb1"	"755"	"C"	"1091.9"	"0.0"	"high"	"internet"	"essential"	"44.613"	"-70.23"	"2020-12"	"2020-12-01T00:00:00.000000Z"	"335"	"cash_back"	"40.408"	"-80.046"	"637.0"	"24.0"	"POINT(-70.23 44.613)"	"Maine"	"Maine"	"POINT(-80.046 40.408)"	"931.2589223312381"	"Pennsylvania"	"Pennsylvania"	"49.08"	"1091.9"	"370.63238095238097"	"7783.280000000001"	"6.94"	"7425.27"	"560.2473397435899"	"174797.17000000007"
"107994"	"1"	"Authorized"	"2021-07-27 07:37:00"	"2021-07-27T07:37:00.000000Z"	"7"	"27"	"2"	"0"	"C_ID_b066f28e31"	"M_ID_2c413607ec"	"437"	"D"	"9.04"	"0.0"	"low"	"liquor"	"standard"	"41.672"	"-73.933"	"2021-01"	"2021-01-01T00:00:00.000000Z"	"207"	"cash_back"	"42.264"	"-71.799"	"489.0"	"58.0"	"POINT(-73.933 41.672)"	"New York"	"New York"	"POINT(-71.799 42.264)"	"188.7113052881592"	"Massachusetts"	"Massachusetts"	"9.04"	"130.69"	"63.838"	"638.38"	"9.04"	"899.31"	"333.006"	"1665.0299999999997"
"114518"	"1"	"Authorized"	"2021-08-05 00:08:23"	"2021-08-05T00:08:23.000000Z"	"8"	"5"	"4"	"0"	"C_ID_6890c73ae9"	"M_ID_e5374dabc0"	"130"	"A"	"8.72"	"0.0"	"low"	"luxury goods"	"discretionary"	"43.218"	"-71.526"	"2021-04"	"2021-04-01T00:00:00.000000Z"	"126"	"travel"	"42.648"	"-73.762"	"436.0"	"23.0"	"POINT(-71.526 43.218)"	"New Hampshire"	"New Hampshire"	"POINT(-73.762 42.648)"	"193.18798338576923"	"New York"	"New York"	"8.72"	"873.27"	"290.005"	"1740.03"	"3.91"	"312.66"	"28.360269360269474"	"42115.00000000017"
"58652"	"1"	"Authorized"	"2021-05-06 12:21:22"	"2021-05-06T12:21:22.000000Z"	"5"	"6"	"4"	"0"	"C_ID_8fb359e3a4"	"M_ID_00a6ca8a8a"	"879"	"A"	"10.33"	"0.0"	"low"	"gym"	"standard"	"42.273"	"-71.797"	"2020-07"	"2020-07-01T00:00:00.000000Z"	"309"	"cash_back"	"42.637"	"-73.762"	"581.0"	"62.0"	"POINT(-71.797 42.273)"	"Massachusetts"	"Massachusetts"	"POINT(-73.762 42.637)"	"166.61298900120056"	"New York"	"New York"	"10.33"	"704.67"	"175.59666666666666"	"1053.58"	"-27.99"	"4985.59"	"217.81667316439214"	"335219.8599999995"
"37578"	"1"	"Authorized"	"2021-03-25 16:53:36"	"2021-03-25T16:53:36.000000Z"	"3"	"25"	"4"	"0"	"C_ID_7e695a0b8a"	"M_ID_4becb2a660"	"299"	"C"	"51.83"	"0.0"	"low"	"luxury goods"	"discretionary"	"40.387"	"-80.041"	"2021-02"	"2021-02-01T00:00:00.000000Z"	"52"	"cash_back"	"41.701"	"-73.896"	"830.0"	"45.0"	"POINT(-80.041 40.387)"	"Pennsylvania"	"Pennsylvania"	"POINT(-73.896 41.701)"	"536.7403106286886"	"New York"	"New York"	"32.1"	"239.02"	"97.1925"	"388.77"	"27.92"	"95.69"	"54.865714285714276"	"384.05999999999995"
"47418"	"1"	"Authorized"	"2021-04-14 20:47:34"	"2021-04-14T20:47:34.000000Z"	"4"	"14"	"3"	"0"	"C_ID_8cd07898f0"	"M_ID_fc08f7d382"	"432"	"D"	"36.81"	"0.0"	"low"	"consumer electronics"	"discretionary"	"40.387"	"-80.025"	"2021-03"	"2021-03-01T00:00:00.000000Z"	"44"	"travel"	"41.747"	"-72.723"	"421.0"	"46.0"	"POINT(-80.025 40.387)"	"Pennsylvania"	"Pennsylvania"	"POINT(-72.723 41.747)"	"631.8235934414432"	"Connecticut"	"Connecticut"	"36.81"	"718.15"	"210.53428571428572"	"1473.74"	"36.81"	"342.08"	"125.1625"	"500.65"
"172729"	"1"	"Authorized"	"2021-10-14 18:19:53"	"2021-10-14T18:19:53.000000Z"	"10"	"14"	"4"	"0"	"C_ID_20e46d63f2"	"M_ID_831c0c89d8"	"130"	"A"	"78.92"	"0.0"	"low"	"luxury goods"	"discretionary"	"43.202"	"-71.523"	"2021-08"	"2021-08-01T00:00:00.000000Z"	"74"	"cash_back"	"41.748"	"-72.69"	"483.0"	"23.0"	"POINT(-71.523 43.202)"	"New Hampshire"	"New Hampshire"	"POINT(-72.69 41.748)"	"187.8671301972025"	"Connecticut"	"Connecticut"	"52.85"	"326.24"	"152.67000000000002"	"458.01000000000005"	"37.29"	"339.32"	"175.06285714285715"	"1225.44"
"210363"	"0"	"Fraudulent"	"2021-11-23 15:35:31"	"2021-11-23T15:35:31.000000Z"	"11"	"23"	"2"	"0"	"C_ID_4b66bbb1b0"	"M_ID_e5374dabc0"	"130"	"C"	"3.91"	"0.0"	"low"	"luxury goods"	"discretionary"	"43.218"	"-71.526"	"2021-06"	"2021-06-01T00:00:00.000000Z"	"175"	"cash_back"	"41.755"	"-72.709"	"354.0"	"54.0"	"POINT(-71.526 43.218)"	"New Hampshire"	"New Hampshire"	"POINT(-72.709 41.755)"	"189.3906511341735"	"Connecticut"	"Connecticut"	"3.91"	"331.06"	"109.65444444444444"	"986.8899999999999"	"3.91"	"8121.72"	"31.98654731457805"	"112560.66000000016"
"129465"	"0"	"Fraudulent"	"2021-08-24 12:38:30"	"2021-08-24T12:38:30.000000Z"	"8"	"24"	"2"	"0"	"C_ID_3e582b2959"	"M_ID_fc7d7969c3"	"401"	"B"	"3.91"	"0.0"	"low"	"luxury goods"	"discretionary"	"42.217"	"-71.765"	"2021-07"	"2021-07-01T00:00:00.000000Z"	"54"	"cash_back"	"42.288"	"-71.781"	"506.0"	"33.0"	"POINT(-71.765 42.217)"	"Massachusetts"	"Massachusetts"	"POINT(-71.781 42.288)"	"7.996314127373101"	"Massachusetts"	"Massachusetts"	"3.91"	"330.08"	"210.02666666666664"	"630.0799999999999"	"3.91"	"63.13"	"32.119352142110884"	"30738.220000000114"
"126755"	"1"	"Authorized"	"2021-08-20 17:06:58"	"2021-08-20T17:06:58.000000Z"	"8"	"20"	"5"	"0"	"C_ID_9248a7d1fe"	"M_ID_c96aaa63da"	"401"	"C"	"29.42"	"0.0"	"low"	"luxury goods"	"discretionary"	"40.396"	"-80.006"	"2021-08"	"2021-08-01T00:00:00.000000Z"	"19"	"dining_entertainment"	"41.686"	"-73.942"	"776.0"	"77.0"	"POINT(-80.006 40.396)"	"Pennsylvania"	"Pennsylvania"	"POINT(-73.942 41.686)"	"529.4903177894441"	"New York"	"New York"	"23.17"	"29.42"	"26.295"	"52.59"	"29.42"	"136.63"	"83.025"	"166.05"
"100730"	"1"	"Authorized"	"2021-07-16 14:28:47"	"2021-07-16T14:28:47.000000Z"	"7"	"16"	"5"	"0"	"C_ID_529b9da993"	"M_ID_6afcc79efa"	"560"	"C"	"255.99"	"1.0"	"low"	"gas"	"essential"	"43.177"	"-71.526"	"2020-12"	"2020-12-01T00:00:00.000000Z"	"227"	"dining_entertainment"	"40.423"	"-80.043"	"775.0"	"67.0"	"POINT(-71.526 43.177)"	"New Hampshire"	"New Hampshire"	"POINT(-80.043 40.423)"	"770.6309054711589"	"Pennsylvania"	"Pennsylvania"	"7.12"	"471.88"	"185.31375"	"1482.51"	"36.15"	"255.99"	"110.07000000000001"	"330.21000000000004"
