36052	1	Authorized	2021-03-22 19:52:03	2021-03-22T19:52:03.000000Z	3	22	1	0	C_ID_d069b7fd57	M_ID_d8e0d42e4b	360	A	39.7	0.0	low	gas	essential	41.689	-73.968	2020-10	2020-10-01T00:00:00.000000Z	172	cash_back	40.453	-80.008	807.0	69.0	POINT(-73.968 41.689)	New York	New York	POINT(-80.008 40.453)	524.52	Pennsylvania	Pennsylvania
107567	1	Authorized	2021-07-26 14:34:37	2021-07-26T14:34:37.000000Z	7	26	1	0	C_ID_956166e9f4	M_ID_4b840eaa76	80	A	33.44	0.0	low	restaurant/dining	standard	41.714	-73.917	2021-07	2021-07-01T00:00:00.000000Z	25	cash_back	42.67	-73.762	431.0	55.0	POINT(-73.917 41.714)	New York	New York	POINT(-73.762 42.67)	107.07	New York	New York
191881	0	Fraudulent	2021-11-04 18:21:27	2021-11-04T18:21:27.000000Z	11	4	4	0	C_ID_b56b820289	M_ID_f0702719df	130	B	125.71	0.0	medium	luxury goods	discretionary	41.692	-73.947	2021-06	2021-06-01T00:00:00.000000Z	156	travel	42.623	-73.8	456.0	38.0	POINT(-73.947 41.692)	New York	New York	POINT(-73.8 42.623)	104.23	New York	New York
187176	1	Authorized	2021-10-31 00:00:00	2021-10-31T00:00:00.000000Z	10	31	7	1	C_ID_d701a125fd	M_ID_9f83e4de3e	68	D	419.56	0.0	medium	consumer electronics	discretionary	43.232	-71.522	2021-10	2021-10-01T00:00:00.000000Z	30	dining_entertainment	40.409	-79.965	515.0	53.0	POINT(-71.522 43.232)	New Hampshire	New Hampshire	POINT(-79.965 40.409)	766.36	Pennsylvania	Pennsylvania
76116	1	Authorized	2021-06-07 13:26:19	2021-06-07T13:26:19.000000Z	6	7	1	0	C_ID_2e3818a7c3	M_ID_e1ff3af9da	343	D	27.4	0.0	low	internet	essential	41.866	-80.067	2021-05	2021-05-01T00:00:00.000000Z	37	cash_back	42.279	-71.809	372.0	24.0	POINT(-80.067 41.866)	Pennsylvania	Pennsylvania	POINT(-71.809 42.279)	682.89	Massachusetts	Massachusetts
76016	1	Authorized	2021-06-07 11:29:54	2021-06-07T11:29:54.000000Z	6	7	1	0	C_ID_2f064a8178	M_ID_17511eed62	755	B	108.86	1.0	low	internet	essential	41.718	-73.954	2021-05	2021-05-01T00:00:00.000000Z	37	cash_back	43.156	-71.551	761.0	77.0	POINT(-73.954 41.718)	New York	New York	POINT(-71.551 43.156)	253.86	New Hampshire	New Hampshire
247105	1	Authorized	2021-12-24 09:25:37	2021-12-24T09:25:37.000000Z	12	24	5	0	C_ID_40040fc64b	M_ID_00a6ca8a8a	879	D	329.01	0.0	medium	gym	standard	42.273	-71.797	2021-08	2021-08-01T00:00:00.000000Z	145	cash_back	42.301	-71.813	551.0	95.0	POINT(-71.797 42.273)	Massachusetts	Massachusetts	POINT(-71.813 42.301)	3.38	Massachusetts	Massachusetts
241624	1	Authorized	2021-12-20 15:51:08	2021-12-20T15:51:08.000000Z	12	20	1	0	C_ID_367631bb7e	M_ID_e9e3672603	705	B	80.65	0.0	low	groceries	standard	41.728	-73.888	2020-08	2020-08-01T00:00:00.000000Z	506	cash_back	42.61	-73.762	823.0	24.0	POINT(-73.888 41.728)	New York	New York	POINT(-73.762 42.61)	98.62	New York	New York
11837	1	Authorized	2021-01-28 19:56:03	2021-01-28T19:56:03.000000Z	1	28	4	0	C_ID_69195ff9a1	M_ID_7e92c3e0ea	416	D	258.74	0.0	medium	internet	essential	41.686	-73.883	2019-10	2019-10-01T00:00:00.000000Z	485	cash_back	42.243	-71.766	748.0	74.0	POINT(-73.883 41.686)	New York	New York	POINT(-71.766 42.243)	185.66	Massachusetts	Massachusetts
62102	1	Authorized	2021-05-13 12:54:20	2021-05-13T12:54:20.000000Z	5	13	4	0	C_ID_a795d253a2	M_ID_21531534b5	671	B	86.88	0.0	low	gym	standard	46.303	-69.643	2021-01	2021-01-01T00:00:00.000000Z	132	cash_back	43.202	-71.543	600.0	47.0	POINT(-69.643 46.303)	Maine	Maine	POINT(-71.543 43.202)	376.01	New Hampshire	New Hampshire
44846	1	Authorized	2021-04-10 11:33:40	2021-04-10T11:33:40.000000Z	4	10	6	1	C_ID_6d73672252	M_ID_ff667e5293	198	B	862.23	0.0	high	insurance	standard	43.245	-71.577	2020-07	2020-07-01T00:00:00.000000Z	283	cash_back	42.681	-73.766	760.0	98.0	POINT(-71.577 43.245)	New Hampshire	New Hampshire	POINT(-73.766 42.681)	188.83	New York	New York
67720	1	Authorized	2021-05-23 11:42:00	2021-05-23T11:42:00.000000Z	5	23	7	1	C_ID_8e2f8d3268	M_ID_ec01f84024	309	A	185.64	1.0	low		standard			2019-07	2019-07-01T00:00:00.000000Z	692	cash_back	41.672	-73.947	422.0	22.0				POINT(-73.947 41.672)		New York	New York
225482	0	Fraudulent	2021-12-07 11:39:06	2021-12-07T11:39:06.000000Z	12	7	2	0	C_ID_6b33bb46db	M_ID_1b9beb5a95	401	A	50.45	0.0	low	luxury goods	discretionary	41.712	-73.959	2020-05	2020-05-01T00:00:00.000000Z	585	cash_back	41.724	-73.931	499.0	62.0	POINT(-73.959 41.712)	New York	New York	POINT(-73.931 41.724)	2.68	New York	New York
235163	1	Authorized	2021-12-15 13:25:15	2021-12-15T13:25:15.000000Z	12	15	3	0	C_ID_6672f054c4	M_ID_7f0d21220c	248	B	60.06	1.0	low	internet	essential	42.679	-73.758	2021-05	2021-05-01T00:00:00.000000Z	228	dining_entertainment	43.209	-71.516	340.0	24.0	POINT(-73.758 42.679)	New York	New York	POINT(-71.516 43.209)	191.76	New Hampshire	New Hampshire
40226	1	Authorized	2021-03-31 10:37:01	2021-03-31T10:37:01.000000Z	3	31	3	0	C_ID_50295fcadb	M_ID_cefdc88405	87	C	108.24	0.0	medium	consumer electronics	discretionary	43.191	-71.513	2021-03	2021-03-01T00:00:00.000000Z	30	cash_back	44.584	-72.77	845.0	65.0	POINT(-71.513 43.191)	New Hampshire	New Hampshire	POINT(-72.77 44.584)	184.76	Vermont	Vermont
107317	1	Authorized	2021-07-26 10:04:01	2021-07-26T10:04:01.000000Z	7	26	1	0	C_ID_16671aeb6b	M_ID_b6d4f03491	580	C	94.21	0.0	low	internet	essential	43.198	-71.505	2020-07	2020-07-01T00:00:00.000000Z	390	dining_entertainment	43.229	-71.56	754.0	62.0	POINT(-71.505 43.198)	New Hampshire	New Hampshire	POINT(-71.56 43.229)	5.63	New Hampshire	New Hampshire
250151	1	Authorized	2021-12-27 16:27:19	2021-12-27T16:27:19.000000Z	12	27	1	0	C_ID_5226ee5d5a	M_ID_3d4d381073	416	D	142.61	0.0	medium	internet	essential	41.706	-73.918	2020-11	2020-11-01T00:00:00.000000Z	421	dining_entertainment	41.728	-73.884	306.0	40.0	POINT(-73.918 41.706)	New York	New York	POINT(-73.884 41.728)	3.73	New York	New York
134224	1	Authorized	2021-08-30 15:11:29	2021-08-30T15:11:29.000000Z	8	30	1	0	C_ID_fd1f97b597	M_ID_0fbda88458	278	A	355.37	0.0	medium	restaurant/dining	standard	42.68	-73.727	2020-12	2020-12-01T00:00:00.000000Z	272	cash_back	42.611	-73.788	525.0	64.0	POINT(-73.727 42.68)	New York	New York	POINT(-73.788 42.611)	9.15	New York	New York
112786	1	Authorized	2021-08-02 18:53:56	2021-08-02T18:53:56.000000Z	8	2	1	0	C_ID_95d4df9ea3	M_ID_7221ee5ab2	68	A	210.93	0.0	medium	consumer electronics	discretionary	41.65	-73.925	2020-12	2020-12-01T00:00:00.000000Z	244	dining_entertainment	41.808	-72.654	546.0	38.0	POINT(-73.925 41.65)	New York	New York	POINT(-72.654 41.808)	106.93	Connecticut	Connecticut
171276	0	Fraudulent	2021-10-13 13:33:33	2021-10-13T13:33:33.000000Z	10	13	3	0	C_ID_1f02f3eb80	M_ID_dd33c2b513	195	C	114.64	0.0	medium	gas	essential	40.409	-79.956	2020-12	2020-12-01T00:00:00.000000Z	316	dining_entertainment	42.671	-73.8	594.0	18.0	POINT(-79.956 40.409)	Pennsylvania	Pennsylvania	POINT(-73.8 42.671)	570.57	New York	New York
95202	1	Authorized	2021-07-08 16:22:50	2021-07-08T16:22:50.000000Z	7	8	4	0	C_ID_da33fa9510	M_ID_fa1615b80f	796	A	32.78	0.0	low	insurance	standard	40.39	-80.013	2020-03	2020-03-01T00:00:00.000000Z	494	travel	42.599	-73.768	556.0	29.0	POINT(-80.013 40.39)	Pennsylvania	Pennsylvania	POINT(-73.768 42.599)	575.01	New York	New York
121228	1	Authorized	2021-08-13 13:07:37	2021-08-13T13:07:37.000000Z	8	13	5	0	C_ID_65548bf855	M_ID_1c5be9e974	80	D	192.15	0.0	medium	restaurant/dining	standard	43.212	-71.54	2020-09	2020-09-01T00:00:00.000000Z	346	dining_entertainment	41.655	-73.965	413.0	70.0	POINT(-71.54 43.212)	New Hampshire	New Hampshire	POINT(-73.965 41.655)	263.76	New York	New York
119717	1	Authorized	2021-08-11 18:36:38	2021-08-11T18:36:38.000000Z	8	11	3	0	C_ID_4083de9416	M_ID_9158f029e8	884	D	328.38	0.0	medium	consumer electronics	discretionary	41.778	-72.723	2019-12	2019-12-01T00:00:00.000000Z	619	cash_back	43.234	-71.545	407.0	61.0	POINT(-72.723 41.778)	Connecticut	Connecticut	POINT(-71.545 43.234)	188.51	New Hampshire	New Hampshire
91737	1	Authorized	2021-07-04 09:08:24	2021-07-04T09:08:24.000000Z	7	4	7	1	C_ID_746cf94f75	M_ID_445742726b	119	A	814.05	0.0	high	insurance	standard	42.241	-71.813	2021-04	2021-04-01T00:00:00.000000Z	94	cash_back	41.801	-72.63	410.0	36.0	POINT(-71.813 42.241)	Massachusetts	Massachusetts	POINT(-72.63 41.801)	83.36	Connecticut	Connecticut
86957	1	Authorized	2021-06-25 10:11:11	2021-06-25T10:11:11.000000Z	6	25	5	0	C_ID_62698b6025	M_ID_6cf964fa98	432	A	149.43	1.0	low	consumer electronics	discretionary	43.199	-71.565	2021-03	2021-03-01T00:00:00.000000Z	116	travel	43.199	-71.5	717.0	29.0	POINT(-71.565 43.199)	New Hampshire	New Hampshire	POINT(-71.5 43.199)	5.27	New Hampshire	New Hampshire
37684	1	Authorized	2021-03-25 19:45:25	2021-03-25T19:45:25.000000Z	3	25	4	0	C_ID_f6a8dd44c5	M_ID_b055cf212a	307	D	162.79	0.0	medium	entertainment	standard	43.165	-71.55	2018-12	2018-12-01T00:00:00.000000Z	845	cash_back	40.461	-79.998	377.0	35.0	POINT(-71.55 43.165)	New Hampshire	New Hampshire	POINT(-79.998 40.461)	761.51	Pennsylvania	Pennsylvania
84182	1	Authorized	2021-06-21 09:50:57	2021-06-21T09:50:57.000000Z	6	21	1	0	C_ID_987fff7783	M_ID_00a6ca8a8a	879	C	121.13	0.0	medium	gym	standard	42.273	-71.797	2020-10	2020-10-01T00:00:00.000000Z	263	cash_back	42.616	-73.799	839.0	68.0	POINT(-71.797 42.273)	Massachusetts	Massachusetts	POINT(-73.799 42.616)	168.64	New York	New York
129286	1	Authorized	2021-08-24 08:59:33	2021-08-24T08:59:33.000000Z	8	24	2	0	C_ID_d5042dc50b	M_ID_445742726b	119	C	496.64	0.0	medium	insurance	standard	42.241	-71.813	2021-03	2021-03-01T00:00:00.000000Z	176	cash_back	40.758	-80.222	380.0	24.0	POINT(-71.813 42.241)	Massachusetts	Massachusetts	POINT(-80.222 40.758)	719.13	Pennsylvania	Pennsylvania
174378	1	Authorized	2021-10-16 18:18:14	2021-10-16T18:18:14.000000Z	10	16	6	1	C_ID_fd120ea087	M_ID_e63e3b3e14	705	B	44.91	0.0	low	groceries	standard	42.634	-73.764	2021-04	2021-04-01T00:00:00.000000Z	198	cash_back	43.199	-71.58	390.0	56.0	POINT(-73.764 42.634)	New York	New York	POINT(-71.58 43.199)	188.61	New Hampshire	New Hampshire
72425	1	Authorized	2021-06-01 13:43:06	2021-06-01T13:43:06.000000Z	6	1	2	0	C_ID_3dcfa28758	M_ID_73fe478040	360	D	338.0	0.0	medium	gas	essential	42.663	-73.728	2020-08	2020-08-01T00:00:00.000000Z	304	cash_back	40.397	-80.012	731.0	38.0	POINT(-73.728 42.663)	New York	New York	POINT(-80.012 40.397)	580.41	Pennsylvania	Pennsylvania
171739	1	Authorized	2021-10-13 19:31:42	2021-10-13T19:31:42.000000Z	10	13	3	0	C_ID_dec470baa6	M_ID_c11026d14f	796	D	14.56	0.0	low	insurance	standard	40.443	-80.044	2021-09	2021-09-01T00:00:00.000000Z	42	cash_back	41.668	-73.909	841.0	44.0	POINT(-80.044 40.443)	Pennsylvania	Pennsylvania	POINT(-73.909 41.668)	532.01	New York	New York
33819	1	Authorized	2021-03-18 00:00:45	2021-03-18T00:00:45.000000Z	3	18	4	0	C_ID_9ce0f1ac94	M_ID_515192c558	889	C	435.78	1.0	low	consumer electronics	discretionary	41.663	-73.946	2020-09	2020-09-01T00:00:00.000000Z	198	cash_back	40.43	-79.953	449.0	23.0	POINT(-73.946 41.663)	New York	New York	POINT(-79.953 40.43)	521.95	Pennsylvania	Pennsylvania
9951	1	Authorized	2021-01-24 16:53:42	2021-01-24T16:53:42.000000Z	1	24	7	1	C_ID_defd2aede8	M_ID_579bf0919f	309	D	535.4	0.0	high	beauty & personal care	standard	41.783	-72.683	2020-09	2020-09-01T00:00:00.000000Z	145	cash_back	40.389	-80.012	522.0	26.0	POINT(-72.683 41.783)	Connecticut	Connecticut	POINT(-80.012 40.389)	633.28	Pennsylvania	Pennsylvania
139682	1	Authorized	2021-09-06 13:52:04	2021-09-06T13:52:04.000000Z	9	6	1	0	C_ID_d7eeff8b52	M_ID_b39515e92a	889	A	129.7	0.0	medium	consumer electronics	discretionary	41.721	-72.652	2021-09	2021-09-01T00:00:00.000000Z	5	cash_back	43.154	-71.572	711.0	51.0	POINT(-72.652 41.721)	Connecticut	Connecticut	POINT(-71.572 43.154)	182.33	New Hampshire	New Hampshire
199762	1	Authorized	2021-11-13 00:00:00	2021-11-13T00:00:00.000000Z	11	13	6	1	C_ID_7138165dd7	M_ID_606a9ad1f8	198	D	15.85	0.0	low	insurance	standard	42.673	-73.747	2021-09	2021-09-01T00:00:00.000000Z	73	cash_back	42.272	-71.815	509.0	22.0	POINT(-73.747 42.673)	New York	New York	POINT(-71.815 42.272)	164.61	Massachusetts	Massachusetts
199788	1	Authorized	2021-11-13 00:00:00	2021-11-13T00:00:00.000000Z	11	13	6	1	C_ID_1a21aee716	M_ID_bfaff8f543	560	D	9.28	1.0	low	gas	essential	40.444	-79.988	2020-06	2020-06-01T00:00:00.000000Z	530	cash_back	42.271	-71.812	829.0	18.0	POINT(-79.988 40.444)	Pennsylvania	Pennsylvania	POINT(-71.812 42.271)	711.66	Massachusetts	Massachusetts
91882	1	Authorized	2021-07-04 12:24:18	2021-07-04T12:24:18.000000Z	7	4	7	1	C_ID_ec1a5310f3	M_ID_8f151ed47f	130	A	46.44	0.0	low	luxury goods	discretionary	43.251	-71.525	2020-10	2020-10-01T00:00:00.000000Z	276	dining_entertainment	42.697	-73.81	532.0	27.0	POINT(-71.525 43.251)	New Hampshire	New Hampshire	POINT(-73.81 42.697)	195.83	New York	New York
186296	1	Authorized	2021-10-30 00:00:00	2021-10-30T00:00:00.000000Z	10	30	6	1	C_ID_7392ca5cf8	M_ID_fd3d9f1013	560	C	23.97	0.0	low	gas	essential	41.695	-73.906	2021-08	2021-08-01T00:00:00.000000Z	90	cash_back	42.213	-71.765	796.0	32.0	POINT(-73.906 41.695)	New York	New York	POINT(-71.765 42.213)	186.17	Massachusetts	Massachusetts
216441	1	Authorized	2021-11-29 00:00:00	2021-11-29T00:00:00.000000Z	11	29	1	0	C_ID_dd6319af24	M_ID_eef0c0e94e	333	A	263.09	0.0	medium	insurance	standard	42.642	-73.757	2021-05	2021-05-01T00:00:00.000000Z	212	cash_back	40.412	-79.986	576.0	75.0	POINT(-73.757 42.642)	New York	New York	POINT(-79.986 40.412)	574.57	Pennsylvania	Pennsylvania
222578	0	Fraudulent	2021-12-04 16:03:52	2021-12-04T16:03:52.000000Z	12	4	6	1	C_ID_9721b548e1	M_ID_f0b28c69af	195	A	27.82	0.0	low	gas	essential	42.646	-73.758	2020-11	2020-11-01T00:00:00.000000Z	398	cash_back	41.714	-72.687	723.0	36.0	POINT(-73.758 42.646)	New York	New York	POINT(-72.687 41.714)	136.12	Connecticut	Connecticut
3704	1	Authorized	2021-01-09 07:26:57	2021-01-09T07:26:57.000000Z	1	9	6	1	C_ID_8c5416c0a1	M_ID_fda8aaa891	457	C	101.8	1.0	low	luxury goods	discretionary	41.68	-73.902	2019-09	2019-09-01T00:00:00.000000Z	496	cash_back	41.795	-72.701	618.0	99.0	POINT(-73.902 41.68)	New York	New York	POINT(-72.701 41.795)	100.47	Connecticut	Connecticut
70859	0	Fraudulent	2021-05-29 17:58:56	2021-05-29T17:58:56.000000Z	5	29	6	1	C_ID_2e352b8543	M_ID_1358c58675	333	B	419.56	0.0	medium	insurance	standard	41.711	-73.883	2021-03	2021-03-01T00:00:00.000000Z	89	travel	41.795	-72.675	805.0	57.0	POINT(-73.883 41.711)	New York	New York	POINT(-72.675 41.795)	100.64	Connecticut	Connecticut
107394	0	Fraudulent	2021-07-26 11:48:32	2021-07-26T11:48:32.000000Z	7	26	1	0	C_ID_2cc1b38231	M_ID_445742726b	119	B	1026.95	1.0	low	insurance	standard	42.241	-71.813	2021-07	2021-07-01T00:00:00.000000Z	25	cash_back	40.442	-75.543	712.0	48.0	POINT(-71.813 42.241)	Massachusetts	Massachusetts	POINT(-75.543 40.442)	370.05	Pennsylvania	Pennsylvania
132947	1	Authorized	2021-08-28 18:28:44	2021-08-28T18:28:44.000000Z	8	28	6	1	C_ID_cf7b335e7a	M_ID_8aa97d94c7	333	A	291.17	0.0	medium	insurance	standard	41.743	-72.657	2021-01	2021-01-01T00:00:00.000000Z	239	cash_back	42.658	-73.783	350.0	75.0	POINT(-72.657 41.743)	Connecticut	Connecticut	POINT(-73.783 42.658)	137.67	New York	New York
3751	1	Authorized	2021-01-09 10:31:55	2021-01-09T10:31:55.000000Z	1	9	6	1	C_ID_a3b431b8f3	M_ID_23a709d1f7	248	C	114.64	0.0	medium	internet	essential	40.468	-79.994	2020-11	2020-11-01T00:00:00.000000Z	69	cash_back	43.162	-71.588	508.0	41.0	POINT(-79.994 40.468)	Pennsylvania	Pennsylvania	POINT(-71.588 43.162)	757.86	New Hampshire	New Hampshire
28698	1	Authorized	2021-03-07 21:44:34	2021-03-07T21:44:34.000000Z	3	7	7	1	C_ID_6ec3aa7c9f	M_ID_c17c4eec27	333	A	1418.42	0.0	high	insurance	standard	41.671	-73.896	2021-01	2021-01-01T00:00:00.000000Z	65	dining_entertainment	41.8	-72.694	740.0	50.0	POINT(-73.896 41.671)	New York	New York	POINT(-72.694 41.8)	100.76	Connecticut	Connecticut
198469	1	Authorized	2021-11-11 18:20:33	2021-11-11T18:20:33.000000Z	11	11	4	0	C_ID_545853dc4f	M_ID_1c68088224	307	A	19.94	1.0	low	entertainment	standard	41.719	-72.711	2020-07	2020-07-01T00:00:00.000000Z	498	cash_back	42.271	-71.811	400.0	74.0	POINT(-72.711 41.719)	Connecticut	Connecticut	POINT(-71.811 42.271)	96.43	Massachusetts	Massachusetts
132664	1	Authorized	2021-08-28 13:59:36	2021-08-28T13:59:36.000000Z	8	28	6	1	C_ID_ac164eb5c0	M_ID_e5374dabc0	130	D	15.54	0.0	low	luxury goods	discretionary	43.218	-71.526	2021-06	2021-06-01T00:00:00.000000Z	88	cash_back	42.209	-71.799	814.0	40.0	POINT(-71.526 43.218)	New Hampshire	New Hampshire	POINT(-71.799 42.209)	114.39	Massachusetts	Massachusetts
42566	1	Authorized	2021-04-04 17:57:05	2021-04-04T17:57:05.000000Z	4	4	7	1	C_ID_6844c57e04	M_ID_64cd03cd45	333	D	26.04	0.0	low	insurance	standard	41.723	-73.955	2020-04	2020-04-01T00:00:00.000000Z	368	cash_back	42.275	-71.856	686.0	22.0	POINT(-73.955 41.723)	New York	New York	POINT(-71.856 42.275)	183.99	Massachusetts	Massachusetts
117792	0	Fraudulent	2021-08-09 14:01:12	2021-08-09T14:01:12.000000Z	8	9	1	0	C_ID_934f36be0f	M_ID_82d5e26f72	401	A	50.45	0.0	low	luxury goods	discretionary	42.238	-71.768	2021-08	2021-08-01T00:00:00.000000Z	8	cash_back	41.78	-72.728	650.0	46.0	POINT(-71.768 42.238)	Massachusetts	Massachusetts	POINT(-72.728 41.78)	94.26	Connecticut	Connecticut
36930	1	Authorized	2021-03-24 15:50:34	2021-03-24T15:50:34.000000Z	3	24	3	0	C_ID_dd368795d7	M_ID_f9050d2ecf	457	D	33.36	0.0	low	luxury goods	discretionary	40.451	-80.012	2020-11	2020-11-01T00:00:00.000000Z	143	cash_back	40.45	-79.996	519.0	73.0	POINT(-80.012 40.451)	Pennsylvania	Pennsylvania	POINT(-79.996 40.45)	1.36	Pennsylvania	Pennsylvania
89460	1	Authorized	2021-06-29 14:20:48	2021-06-29T14:20:48.000000Z	6	29	2	0	C_ID_ee392c8e9c	M_ID_56eea005ed	560	B	19.8	1.0	low	gas	essential	43.2	-71.553	2020-09	2020-09-01T00:00:00.000000Z	301	cash_back	41.659	-73.897	432.0	39.0	POINT(-71.553 43.2)	New Hampshire	New Hampshire	POINT(-73.897 41.659)	257.61	New York	New York
215922	1	Authorized	2021-11-28 16:00:16	2021-11-28T16:00:16.000000Z	11	28	7	1	C_ID_0861b20f71	M_ID_c0ccc78953	171	A	741.31	0.0	high	gas	essential	42.267	-71.835	2021-08	2021-08-01T00:00:00.000000Z	119	cash_back	43.195	-71.495	352.0	74.0	POINT(-71.835 42.267)	Massachusetts	Massachusetts	POINT(-71.495 43.195)	106.86	New Hampshire	New Hampshire
132472	0	Fraudulent	2021-08-28 10:20:29	2021-08-28T10:20:29.000000Z	8	28	6	1	C_ID_5f22ddff0a	M_ID_b7fc3c6a6a	171	D	95.99	0.0	low	gas	essential	42.671	-73.777	2020-11	2020-11-01T00:00:00.000000Z	300	cash_back	41.699	-73.895	354.0	29.0	POINT(-73.777 42.671)	New York	New York	POINT(-73.895 41.699)	108.52	New York	New York
4029	1	Authorized	2021-01-09 20:14:31	2021-01-09T20:14:31.000000Z	1	9	6	1	C_ID_214c787f87	M_ID_738a68c502	531	A	257.29	0.0	medium	consumer electronics	discretionary	42.635	-73.74	2019-11	2019-11-01T00:00:00.000000Z	435	cash_back	40.419	-79.957	758.0	28.0	POINT(-73.74 42.635)	New York	New York	POINT(-79.957 40.419)	573.0	Pennsylvania	Pennsylvania
129775	1	Authorized	2021-08-24 17:46:46	2021-08-24T17:46:46.000000Z	8	24	2	0	C_ID_847272f494	M_ID_42559433d7	248	D	27.55	0.0	low	internet	essential	41.684	-73.931	2020-09	2020-09-01T00:00:00.000000Z	357	cash_back	40.965	-74.188	674.0	23.0	POINT(-73.931 41.684)	New York	New York	POINT(-74.188 40.965)	82.78	New Jersey	New Jersey
233569	1	Authorized	2021-12-14 08:58:49	2021-12-14T08:58:49.000000Z	12	14	2	0	C_ID_16cbac9e28	M_ID_cfd3da574a	401	A	82.53	0.0	low	luxury goods	discretionary	41.682	-73.96	2021-12	2021-12-01T00:00:00.000000Z	13	dining_entertainment	42.693	-73.791	344.0	31.0	POINT(-73.96 41.682)	New York	New York	POINT(-73.791 42.693)	113.28	New York	New York
